Product_ID,Product_Name,Price,Price_comparrison,Category,Benefits
174489182,Túi đựng rác phân hủy sinh học Sunhouse KS-GA6578BS,45000,None,Túi đựng rác,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
271556487,Móc Inox Dán Tường Chịu Lực 10KG Móc Treo Đồ Nặng Dán Tường Chất Lượng Cao,49000,None,Miếng dán đa năng,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
73353333,Kệ góc nhà tắm inox 304 loại dày 1.8mm mẫu khoan Hobby Home Decor KG2,209000,None,Kệ nhà tắm,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
155640558,Nồi Luộc Gà Inox 3 Đáy Sunhouse SH28LG,463000,Giá từ 460.000 ₫,Nồi luộc gà,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
274086738,"Hộp đựng giấy vệ sinh cao cấp, có khay để điện thoại, có khay để đồ cá nhân - Parroti Rebox - RB01",129000,None,Phụ kiện nhà tắm khác,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
274563679,"Ấm Pha Trà, Bình Lọc Trà 1,3l 1,8l Bình trà Có Lưới Lọc Ấm Pha Cafe",47000,Giá từ 49.000 ₫,"Bình, ly uống trà và phụ kiện","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
71063177,Đèn Pin Mini Siêu Sáng D02 miDoctor Kiêm Sạc Dự Phòng - Chính Hãng,99000,None,Nhà Cửa - Đời Sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
183057936,Set 50 khuôn giấy nến vàng thấm dầu lót nồi chiên không dính,39000,Giá từ 12.998 ₫,Phụ kiện nhà bếp khác,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
251545573,Nồi ủ nhiệt Khaluck.home 5 Lít KL-710 - Hàng Chính Hãng,890000,None,Nhà Cửa - Đời Sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
75329068,Kệ Để Lò Vi Sóng Chữ Z - Màu Ngẫu Nhiên,425000,None,Kệ nhà bếp,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
52049950,"Bộ 6 nĩa inox 304 DandiHome 2020 cao cấp, sang trọng, tinh tế",105600,None,Nĩa,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
178787431,"Vòi sen tăng áp Kosko không dùng điện, nhôm nguyên khối, công nghệ tia nước nano mềm dịu làn da",65000,None,Vòi nước các loại,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
137672272,"Bộ cây lau nhà 360 độ Scotch - Brite 3M Đa năng, thông minh với lồng giặt và vắt tích hợp, nhỏ gọn tiết kiệm không gian",804000,None,Nhà Cửa - Đời Sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
274994446,Nấm sứ bình lọc nước Hàn Quốc loại tốt (trắng),69000,None,Thiết bị lọc,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
190512159,Nước Ngâm Rửa Rau Củ Quả Sinh Học ENZYCO Lên Men Từ Dứa Loại Bỏ Hóa Chất Khử Mùi Tanh Thịt Cá - 1 Lít,95000,None,Phụ kiện nhà bếp khác,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
173539670,"Thớt Gỗ Nghiến Tây Bắc Loại 1, Gỗ Già Băm Chặt Thỏa Mái Hàng Cao Cấp - CHÍNH HÃNG MINIIN",131000,None,Thớt nhà bếp,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
74329992,Hộp Đựng Trang Sức Nữ Trang Cỡ Lớn Da Cao Cấp,135000,None,Phụ kiện phòng ngủ khác,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
205239156,"Vợt muỗi Điện Quang ĐQ EMR09 GW (PinLithium, Xanh – Trắng)",92100,Giá từ 109.000 ₫,Vợt muỗi,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
102261760,"Pin sạc cao cấp cho đèn pin, đồ chơi, sạc dự phòng bộ đàm..v.. Pin sạc 18650 cao cấp 3.7v dung lượng cao 5000mAh - Hàng nhập khẩu",39000,None,"Pin tiểu, pin sạc","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
89462021,"Hạt Giống Ngò Hạt Nhỏ Rado 31- Ngò Rí - Rau Mùi Ngò Ta- Dễ Trồng, Cây Sinh Trưởng và Kháng Bệnh Tốt -  Gói 20gr - RẠNG ĐÔNG, HẠT GIỐNG TỐT",10000,None,Hạt giống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
160577685,"Dung dịch hỗ trợ hàn thiếc với kim loại Sắt, thép, inox,... thích hợp hàn cell pin",54900,None,Nhà Cửa - Đời Sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
2391311,Cân Treo Mini Bỏ Túi 1 Mặt Số 5kg Nhơn Hòa NHMGS-5 - Hàng Chính Hãng,68000,Giá từ 75.000 ₫,Nhà Cửa - Đời Sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
59425995,Bộ Ga Gối Cotton Tici Kẻ LIDACO Cao Cấp - Kẻ Cam Ghi,159000,None,Root,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
191587220,"Đệm ngồi bệt vuông, đệm lót ghế văn phòng vải nhung cao cấp A - 40x40x6cm giao màu ngẫu nhiên",99000,None,Đệm ngồi,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
191140197,"Phân Trùn Quế Greenhome, Bao 2kg, Dinh Dưỡng Hữu Cơ, Không Mùi, Tốt Cho Lan, Bonsai, Rau, Cây Ăn Trái",28900,None,Phân bón,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
169581175,"Áo Trùm Máy Giặt Cửa Ngang, Cửa Trước Size 9kg-10kg, Vải Dù Siêu Dày, Lựa Chọn Họa Tiết",105000,None,Phụ kiện giặt ủi khác,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
274315143,"Khay Làm Đá Viên Tròn, Khay Đá Tròn Có Nắp Đậy Thông Minh, Khuôn Rau Câu Làm Thạch 33 Ô",7000,Giá từ 12.000 ₫,"Khay, khuôn làm đá","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
273871624,"Thang nhôm ghế gia đình 3 bậc SUMIKA A103, chiều cao 68cm",420000,None,Thang nhôm,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
15444566,Kệ đựng xà bông dán tường gạch men có miếng dán Hobby Home Decor SBL2,59000,None,Kệ nhà tắm,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
263085492,Khay Inox Úp Ly Có Lỗ - Mâm Trà Chữ Nhật Nhiều Cỡ ,45000,None,Khay - Mâm,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
249153215,"Cờ lê bánh cóc ABG tay quay đa năng 360 độ, tiện dụng hỗ trợ nâng đỡ con đội, kích xe hơi, kích quả trám ",60000,None,"Cờ lê, mỏ lết, búa các loại","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
70671328,"Gối kê chân chống giãn tĩnh mạch YOROKOBI cao 25cm dành cho người đau nhức chân, tiểu đường, tê bì, vọp bẻ, kiến bò, mẹ bầu phù chân tích nước",750000,None,Nhà Cửa - Đời Sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
216476965,Bộ quần áo mưa 2 lớp 2 chức năng cao cấp - Thảo Kiên,229000,None,Áo mưa,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
274681676,Khăn Mặt Hàn Quốc 50x30cm Khăn Mặt Lông Cừu Hàn Quốc Mềm Mịn Thấm Hút Tốt - Giao Màu Ngẫu Nhiên,5000,Giá từ 6.000 ₫,Khăn,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
58156247,"bao giày không thấm nước, chống trượt, ủng giày đi mưa siêu nhẹ",79000,None,Phụ kiện đi mưa,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
181909432,Chảo Suit LocknLock - Màu Pink,351000,None,Chảo chiên,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
185380254,"1 Kg Keo Sơn Chống Thấm Sàn TAIKO NITTON (Gốc Acrylic) -  Chống Thấm Lộ Thiên, Sàn Mái, Máng Xối, Ban Công, Lô Gia Tặng Kèm Vải Kết Cấu/Hiệu Quả Hơn Khi Pha Xi Măng",249600,None,Sơn,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
162156957,Ấm Elmich Smartcook inox 304 đun bếp từ  3372 ấm đun nước có còi,320000,Giá từ 300.000 ₫,Ấm nước các loại,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
275282050,Mền lông cừu xám cao cấp A - 1m8x2m,220000,None,Nhà Cửa - Đời Sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
3604695,Đèn Bắt Muỗi Điện Quang ĐQ EML04L,455000,None,Nhà Cửa - Đời Sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
274539576,Khay Đựng Trứng Tủ Lạnh 2 Tầng Lăn Tự Động Cao Cấp Tiết Kiệm Không Gian Tủ,23000,Giá từ 32.000 ₫,Nhà Cửa - Đời Sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
32021498,"Ổ Khoá Stanley S742 – 016 Khóa càng dài, rộng 40mm",144000,None,Ổ khóa cửa,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
77123813,Gối khách sạn 5 sao - Gối bông Microfiber siêu mềm - Gối lông vũ nhân tạo cao cấp - Kích thước 60 x 80 cm - Gối chống mỏi cổ mỏi vai gáy,499000,None,Ruột gối,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
19911204,Hộp Nhựa Chia Thuốc 7 Ngày KOMONOYA -  Hàng Nội Địa Nhật Bản ,35340,None,Phụ kiện phòng ngủ khác,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
24888275,"Nhang Nụ Trầm Hương tự nhiên khói chảy ngược - Trầm Hương 12 năm - Thơm dịu nhẹ, không cay mắt, không kích mũi - Hộp 40 nụ - Thiên Mộc Hương",350000,None,Nhà Cửa - Đời Sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
275203629,"Công tơ điện tử hiển thị 1 thông số và 4 thông số 80A LW đo công suất, điện áp, cường độ dòng điện",115000,None,Ổ cắm & công tắc điện,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
39681657,Bộ 2 thảm trải sàn nhà bếp mẫu mới cao cấp đế cao su chống trơn trượt tiện dụng - giao họa tiết và màu sắc ngẫu nhiên,92000,None,Thảm nhà bếp,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
274908025,"Khay Ươm Hạt Giống Greenhome, 105 Lỗ, Thoáng Rễ, Nảy Mầm Cao, Tiết Kiệm Diện Tích Ươm, Độ Bền Cao",12900,None,"Bình, giỏ, lẵng, kệ, chậu, khay","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
190614983,"Phân bón hoa giấy Flymic PMP giúp kích hoa, lặp hoa nhanh, sai hoa, hoa nở đồng loạt chai 1 lít",108000,None,Phân bón,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
55481938,"Đồng hồ gỗ LED để bàn cao cấp, có nhiệt độ, ngày tháng năm, cảm biến âm thanh",200000,None,Đồng hồ để bàn,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
72008174,"Dụng Cụ Thông Tắc Cống, Bồn Cầu Bằng Khí Nén Thế Hệ Mới Bơm Liền Thân MORADO02- Hàng Chính Hãng",450000,None,Dụng cụ thông tắc,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
263308690,"Cốc Giữ Nhiệt Teement Inox 316 Cách Nhiệt, Dung Tích 480ml, Có Dây Cầm Tay Chắn Chắn - Hàng Chính Hãng",160000,None,Ly giữ nhiệt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
42354346,"Gối Ngủ Văn Phòng Du Lịch + Kèm Bịt Mắt, Bịt Tai – Gối Ngủ Chữ U Chất Liệu Memory Foam Chính Hãng miDoctor",149000,None,Nhà Cửa - Đời Sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
4355547,Bộ lọc nước thô đầu nguồn 3 cấp lọc 10inch Yamato YMTH10-3TX,385000,None,Nhà Cửa - Đời Sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
34500805,Móc treo quần áo 7 chấu inox 304 Kibath MS-GNL,250000,None,Móc treo,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
30008695,Vĩ 5 viên pin Maxell dòng cao cấp CR2032,29000,Giá từ 19.800 ₫,"Pin tiểu, pin sạc","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
200792980,[Nhiều màu] Vỏ Gối Ôm Gòn Bedding Lụa Tencel 60s Cao Cấp Màu Trơn 37x105 cm,229000,None,Nhà Cửa - Đời Sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
275675727,"Bộ gối mền văn phòng hình thú hoa quả 3in 1 ( gối, mền, ủ tay) ",280000,None,Gối hình thú,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
43808661,"Bồ Đoàn 25cm [Đệm thiền] Vỏ Đậu Xanh - The Yogis' Shop - Đường kính 25cm, cao 8cm. Hỗ trợ Nâng Đỡ Phần Cơ, Xương Chậu và Xương Đùi, Giảm Căng Cơ và Giúp Lưu Thông Máu.",195000,None,Đệm ngồi,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
131184600,Đồng hồ treo tường vân gỗ cao cấp Deli - Kèm móc treo - Decor trang trí nhà cửa và quán cafe - 8842 ,369000,None,Đồng hồ treo tường,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
25201383,Đèn bàn thông minh chống cận Xiaomi Mija Desk Lamp 1S (2019) - Hàng Nhập Khẩu,709000,None,Nhà Cửa - Đời Sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
190510348,"10 Rọ Đựng Phân Tan Chậm Greenhome, R3xC5cm, Dụng Cụ Làm Vườn, Cắm Chậu, Tiện Lợi, Tiết Kiệm Phân Bón, Dễ Sử Dụng",9900,None,"Bình, giỏ, lẵng, kệ, chậu, khay","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
135442367,Mỏ Lết Đa Năng Deli Cao Cấp 16-68mm - Tiện Dụng Cho Công Việc Sửa Chữa - Chất Liệu Thép Chống Ăn Mòn Chắc Chắn DL120108,79000,Giá từ 66.000 ₫,"Cờ lê, mỏ lết, búa các loại","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
44728367,Dép đi nhà tắm đúc nguyên khối YORN,55000,None,Nhà Cửa - Đời Sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
83480720,"Combo 2 Túi Bạt Đựng Quần Áo, Chăn Mền (Giao Ngẫu Nhiên) Chống Thấm Nước, Bộ 2 Giỏ Sọt Đựng Đồ Dơ Họa Tiết Vintage miDoctor",69000,None,Giỏ đựng quần áo,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
178783625,Combo 2 Giá đỡ bàn chải máy dán tường NAVIVU,35000,None,Kệ nhà tắm,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
58679667,Chuỗi dây đèn led gương trang điểm 10 bóng 5 màu điều chỉnh,249000,None,Đèn khác,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
5733649,"Cân điện tử, cân tiểu ly nhà bếp DH-2012",80000,None,Nhà Cửa - Đời Sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
164479566,"Ghế chỉnh dáng ngồi đúng - Roichen Hàn Quốc (Made in Korea). Dùng cho Nam, Nữ, Trẻ em. Hàng chính hãng",710000,Giá từ 673.000 ₫,Nhà Cửa - Đời Sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
75794505,"Cốc (Ly) cách nhiệt, giữ nhiệt DandiHome inox 304 (500ml)",171000,None,Ly giữ nhiệt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
72750093,"Báo Động Chống Trộm, Chuông Báo Khách Mở Cửa Đa Chức Năng MC - 03, Báo Động Nhiều Chế Độ : Chống Trộm Xâm Nhập , Báo Chuông Cửa..",115000,Giá từ 119.000 ₫,Nhà Cửa - Đời Sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
692060,Hộp Bảo Quản Lock&Lock Classic HPL815D (1.1 lít),70000,None,Hộp nhựa đựng thực phẩm,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
116409190,"Vòi nước 2 đầu ra đa năng XRUI-HK, Vòi kép 2 van khóa gắn tường dành cho máy giặt",110000,None,Vòi nước và phụ kiện tưới cây,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
133811221,Bộ 3 Túi Đựng Chăn Màn Quần Áo Đa Năng Bằng Vải Chống Thấm Cực Tốt Tiện Dụng – Giao ngẫu nhiên- Hàng Chính Hãng MINIIN,153000,Giá từ 145.000 ₫,Phụ kiện phòng ngủ khác,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
221244215,"Lọ Đựng Gia Vị Thủy Tinh SMARTCHOICE SCG-PK001 Có Thìa Kèm Khay Cao Cấp, Set 3 Hũ Đựng Gia Vị Dày Dặn Nắp Bật Inox 304 - Hàng Chính Hãng",274496,None,"Hũ, lọ đựng gia vị","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
10918315,Ổ cắm Điện Quang ĐQ 003A-04-2M (6 lỗ 3 chấu dây 2 mét),186000,Giá từ 165.000 ₫,Ổ cắm & công tắc điện,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
150902332,Bộ chăn ga gối cotton LIDACO PL1 - Kẻ ô xanh dương nhỏ SP001454,289000,None,"Bộ ga, ra, drap","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
10646782,Hộp 12 viên diệt gián của Nhật Bản,90000,None,Dụng cụ diệt côn trùng khác,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
162215286,"Búa Cao Su Tay Cầm Thép Deli Cao Cấp - Sử Dụng An Toàn Nhiều Bề Mặt, Tay Cầm Chống Trơn Trượt - DL5612",75000,Giá từ 92.000 ₫,"Cờ lê, mỏ lết, búa các loại","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
185380220,"Keo quét Nhật Bản - TaiKomi Japan chống thấm vết nứt mái nhà, sàn nhà vệ sinh, máng xối, tôn, triệt để",249600,None,Sơn,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
197409560,"Kệ nhà tắm chất liệu nhựa cao cấp - Kệ dán tường đựng đồ nhà tắm, đồ bếp, nhà vệ sinh tiện lợi - Hàng chính hãng",47500,None,Kệ nhà tắm,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
194498155,Bộ túi lưới giặt đồ cho máy giặt bảo vệ quần áo chống biến dạng chất lượng tốt dây kéo lưới mịn Polyester - Hàng chính hãng,55000,None,Túi giặt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
135273281,Màng bọc thực phẩm Laspalm chính hãng có dao nhựa Moriitalia MBTP00006026,174000,Giá từ 336.000 ₫,"Màng nhôm, giấy bạc bọc thực phẩm","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
